Category,Address,Date,Sold_Area_m2,Total_Area_m2,Land_m2,Interior_Area_m2,Price_EUR,Total_EUR_m2,Land_EUR_m2,Land_EUR_ha,Type,Finishing,Dom_Parts,region_with_riga,region_riga_separate,municipality,Year,Quarter,Month
Zeme,"2. Ezermalas līnija 14, Balvi, Balvu nov.",2024-05-10,594,594,594,,2 000,3,3.37,-,Privātmājām,,1/1,Latgale,Latgale,Balvi,2024,2,5
Zeme,Rīga,2024-05-10,1 909,1 909,1 909,,30 000,16,15.72,-,Privātmājām,,1/1,Rīga,Rīga,Rīga,2024,2,5
Zeme,"3. līnija 11E, Jelgava",2024-05-10,1 340,1 340,1 340,,22 000,16,16.42,-,Privātmājām,,1/1,Zemgale,Zemgale,Jelgava,2024,2,5
Zeme,"Kūku pag., Jēkabpils nov.",2024-05-10,6 942,6 942,6 942,,3 500,1,0.5,-,Privātmājām,,1/1,Zemgale,Zemgale,Jēkabpils,2024,2,5
Zeme,"Divdesmit septītā iela 26, Šķēde, Medzes pag., Dienvidkurzemes nov.",2024-05-10,610,1 220,610,,3 000,5,4.92,-,Privātmājām,,1/2,Unknown,Unknown,Unknown,2024,2,5
Zeme,"Zīlānu iela 95A, Jēkabpils, Jēkabpils nov.",2024-05-10,1 443,1 443,1 443,,1 000,1,0.69,-,Privātmājām,,1/1,Zemgale,Zemgale,Jēkabpils,2024,2,5
Zeme,"Zemes iela 4, Rēzekne",2024-05-10,1 798,1 798,1 798,,10 000,6,5.56,-,Privātmājām,,1/1,Latgale,Latgale,Rēzekne,2024,2,5
Zeme,"Zemes iela 8, Rēzekne",2024-05-10,1 582,1 582,1 582,,8 900,6,5.63,-,Privātmājām,,1/1,Latgale,Latgale,Rēzekne,2024,2,5
Zeme,"Zemes iela 6, Rēzekne",2024-05-10,1 560,1 560,1 560,,8 800,6,5.64,-,Privātmājām,,1/1,Latgale,Latgale,Rēzekne,2024,2,5
Zeme,"Kaunatas pag., Rēzeknes nov.",2024-05-10,1 099,1 099,1 099,,8 000,7,7.28,-,Privātmājām,,1/1,Latgale,Latgale,Rēzekne,2024,2,5
Zeme,"Alderu iela 63, Baltezers, Ādažu pag., Ādažu nov.",2024-05-10,4 866,4 866,4 866,,310 000,64,63.71,-,Privātmājām,,1/1,Unknown,Unknown,Unknown,2024,2,5
Zeme,"Baznīcas iela 83, Daugavpils",2024-05-10,629,629,629,,2 422,4,3.85,-,Privātmājām,,1/1,Kurzeme,Kurzeme,Nīca,2024,2,5
Zeme,"Līvciema iela 11A, Ikšķile, Ogres nov.",2024-05-10,1 543,1 543,1 543,,28 000,18,18.15,-,Privātmājām,,1/1,Pierīga,Pierīga,Ogre,2024,2,5
Zeme,"Rēznas iela 6A, Rēzekne",2024-05-10,1 721,1 721,1 721,,12 600,7,7.32,-,Privātmājām,,1/1,Latgale,Latgale,Rēzekne,2024,2,5
Zeme,"Ķiršu iela 18, Iecava, Bauskas nov.",2024-05-10,606,606,606,,1 050,2,1.73,-,Privātmājām,,1/1,Zemgale,Zemgale,Bauska,2024,2,5
Zeme,"Baltās kāpas iela 15, Jūrmala",2024-05-10,1 073,5 501,1 073,,13 950,13,13.0,-,Privātmājām,,1073/5501,Pierīga,Pierīga,Jūrmala,2024,2,5
Zeme,"Ceriņi M 32, Jāņupe, Olaines pag., Olaines nov.",2024-05-10,604,604,604,,8 100,13,13.41,-,Privātmājām,,1/1,Pierīga,Pierīga,Olaine,2024,2,5
Zeme,"Jasmīnu aleja 11, Kuldīga, Kuldīgas nov.",2024-05-09,644,644,644,,3 000,5,4.66,-,Privātmājām,,1/1,Kurzeme,Kurzeme,Kuldīga,2024,2,5
Zeme,"Kaiju iela 8 k-62, Ventspils",2024-05-09,479,479,479,,5 000,10,10.44,-,Privātmājām,,1/1,Kurzeme,Kurzeme,Ventspils,2024,2,5
Zeme,"Birzīte 30, Viesturciems, Glūdas pag., Jelgavas nov.",2024-05-09,840,840,840,,9 300,11,11.07,-,Privātmājām,,1/1,Zemgale,Zemgale,Jelgava,2024,2,5
Zeme,"Asteru iela 8, Tušķi, Līvbērzes pag., Jelgavas nov.",2024-05-09,635,635,635,,10 000,16,15.75,-,Privātmājām,,1/1,Zemgale,Zemgale,Jelgava,2024,2,5
Zeme,"Trīsdesmit trešā iela 24, Šķēde, Medzes pag., Dienvidkurzemes nov.",2024-05-09,560,560,560,,9 000,16,16.07,-,Privātmājām,,1/1,Unknown,Unknown,Unknown,2024,2,5
Zeme,"Mērsraga pag., Talsu nov.",2024-05-09,10 001,10 001,10 001,,42 800,4,4.28,42 796,Privātmājām,,1/1,Unknown,Unknown,Unknown,2024,2,5
Zeme,"Celtnieku iela 74A, Saulkrasti, Saulkrastu nov.",2024-05-09,1 230,1 230,1 230,,25 000,20,20.33,-,Privātmājām,,1/1,Pierīga,Pierīga,Saulkrasti,2024,2,5
Zeme,Rīga,2024-05-09,199,199,199,,9 060,46,45.53,-,Privātmājām,,1/1,Rīga,Rīga,Rīga,2024,2,5
Zeme,"Jāņa Asara iela 16, Liepāja",2024-05-09,487,973,487,,2 500,5,5.14,-,Privātmājām,,1/2,Kurzeme,Kurzeme,Liepāja,2024,2,5
Zeme,"Mežkalēji, Cenu pag., Jelgavas nov.",2024-05-09,1 740,1 740,1 740,,14 000,8,8.05,-,Privātmājām,,1/1,Zemgale,Zemgale,Jelgava,2024,2,5
Zeme,"Upmalas ceļš 8, Salaspils pag., Salaspils nov.",2024-05-09,1 306,1 306,1 306,,37 000,28,28.33,-,Privātmājām,,1/1,Pierīga,Pierīga,Salaspils,2024,2,5
Zeme,"Viršu iela 4, Bauska, Bauskas nov.",2024-05-09,777,777,777,,1 500,2,1.93,-,Privātmājām,,1/1,Zemgale,Zemgale,Bauska,2024,2,5
Zeme,"Zelta iela 8, Stapriņi, Ādažu pag., Ādažu nov.",2024-05-09,1 203,1 203,1 203,,14 500,12,12.05,-,Privātmājām,,1/1,Unknown,Unknown,Unknown,2024,2,5
Zeme,"Mežmala 27, Salaspils pag., Salaspils nov.",2024-05-09,527,527,527,,2 500,5,4.74,-,Privātmājām,,1/1,Pierīga,Pierīga,Salaspils,2024,2,5
Zeme,"Planderu iela 4, Salaspils, Salaspils nov.",2024-05-09,1 210,1 210,1 210,,10 000,8,8.26,-,Privātmājām,,1/1,Pierīga,Pierīga,Salaspils,2024,2,5
Zeme,"Planderu iela 2, Salaspils, Salaspils nov.",2024-05-09,1 410,1 410,1 410,,10 000,7,7.09,-,Privātmājām,,1/1,Pierīga,Pierīga,Salaspils,2024,2,5
Zeme,"Ūsiņa iela 12, Baloži, Ķekavas nov.",2024-05-09,631,631,631,,10 000,16,15.85,-,Privātmājām,,1/1,Pierīga,Pierīga,Ķekava,2024,2,5
Zeme,"Birzes iela 4, Garupe, Carnikavas pag., Ādažu nov.",2024-05-09,600,600,600,,45 000,75,75.0,-,Privātmājām,,1/1,Pierīga,Pierīga,Carnikava,2024,2,5
Zeme,"Divdesmit piektā iela 26, Šķēde, Medzes pag., Dienvidkurzemes nov.",2024-05-09,601,601,601,,16 000,27,26.62,-,Privātmājām,,1/1,Unknown,Unknown,Unknown,2024,2,5
Zeme,"Georga Apiņa iela 21A, Valmiera, Valmieras nov.",2024-05-09,923,923,923,,26 000,28,28.17,-,Privātmājām,,1/1,Vidzeme,Vidzeme,Valmiera,2024,2,5
Zeme,"2. Atpūtas iela 7, Ječi, Dunikas pag., Dienvidkurzemes nov.",2024-05-09,1 518,1 518,1 518,,2 800,2,1.84,-,Privātmājām,,1/1,Unknown,Unknown,Unknown,2024,2,5
Zeme,"Bumbieru ceļš 12, Jelgava",2024-05-09,1 025,1 025,1 025,,6 000,6,5.85,-,Privātmājām,,1/1,Zemgale,Zemgale,Jelgava,2024,2,5
Zeme,"Vēlavu iela 6, Rīga",2024-05-09,101,870,101,,6 000,59,59.41,-,Privātmājām,,101/870,Rīga,Rīga,Rīga,2024,2,5
Zeme,"Irbupītes iela 19, Rīga",2024-05-09,1 058,1 058,1 058,,51 842,49,49.0,-,Privātmājām,,1/1,Rīga,Rīga,Rīga,2024,2,5
Zeme,"Stadiona iela 46, Jelgava",2024-05-09,1 899,1 899,1 899,,56 000,29,29.49,-,Privātmājām,,1/1,Zemgale,Zemgale,Jelgava,2024,2,5
Zeme,"Rudzu iela 15, Rāmava, Ķekavas pag., Ķekavas nov.",2024-05-09,1 527,1 527,1 527,,70 211,46,45.98,-,Privātmājām,,1/1,Pierīga,Pierīga,Ķekava,2024,2,5
Zeme,"Senlejas iela 95, Daugavpils",2024-05-08,621,621,621,,13 000,21,20.93,-,Privātmājām,,1/1,Latgale,Latgale,Daugavpils,2024,2,5
Zeme,"Dagdas iela 29, Rēzekne",2024-05-08,1 415,1 415,1 415,,16 000,11,11.31,-,Privātmājām,,1/1,Latgale,Latgale,Rēzekne,2024,2,5
Zeme,"Lašu iela 12, Pāvilosta, Dienvidkurzemes nov.",2024-05-08,1 237,1 237,1 237,,45 000,36,36.38,-,Privātmājām,,1/1,Kurzeme,Kurzeme,Pāvilosta,2024,2,5
Zeme,Rīga,2024-05-08,695,695,695,,8 000,12,11.51,-,Privātmājām,,1/1,Rīga,Rīga,Rīga,2024,2,5
Zeme,"Dārznieku iela 22, Rīga",2024-05-08,1 136,1 136,1 136,,20 000,18,17.61,-,Privātmājām,,1/1,Rīga,Rīga,Rīga,2024,2,5
Zeme,"Ziemeļu iela 6, Jelgava",2024-05-08,1 074,1 074,1 074,,10 000,9,9.31,-,Privātmājām,,1/1,Zemgale,Zemgale,Jelgava,2024,2,5
Zeme,"Krasta iela 14, Valmiermuiža, Valmieras pag., Valmieras nov.",2024-05-08,1 740,1 740,1 740,,26 300,15,15.11,-,Privātmājām,,1/1,Vidzeme,Vidzeme,Valmiera,2024,2,5
Zeme,"Pupuķu iela 7, Salaspils, Salaspils nov.",2024-05-08,999,999,999,,30 000,30,30.03,-,Privātmājām,,1/1,Pierīga,Pierīga,Salaspils,2024,2,5
Zeme,"Saldus, Saldus nov.",2024-05-08,1 076,1 076,1 076,,3 200,3,2.97,-,Privātmājām,,1/1,Kurzeme,Kurzeme,Saldus,2024,2,5
Zeme,"Partizānu iela 12, Kuprava, Kupravas pag., Balvu nov.",2024-05-08,3 656,3 656,3 656,,2 376,1,0.65,-,Privātmājām,,1/1,Unknown,Unknown,Unknown,2024,2,5
Zeme,"Staltbrieži, Talsciems, Ģibuļu pag., Talsu nov.",2024-05-08,2 023,2 023,2 023,,5 000,2,2.47,-,Privātmājām,,1/1,Unknown,Unknown,Unknown,2024,2,5
Zeme,"Bākas iela 5, Ragaciems, Lapmežciema pag., Tukuma nov.",2024-05-08,3 462,3 462,3 462,,10 000,3,2.89,-,Privātmājām,,1/1,Unknown,Unknown,Unknown,2024,2,5
Zeme,"Stirnu iela 18, Ogre, Ogres nov.",2024-05-08,1 500,1 500,1 500,,43 000,29,28.67,-,Privātmājām,,1/1,Pierīga,Pierīga,Ogre,2024,2,5
Zeme,"Ķiršu iela 9, Babīte, Babītes pag., Mārupes nov.",2024-05-08,1 750,1 750,1 750,,60 000,34,34.29,-,Privātmājām,,1/1,Pierīga,Pierīga,Mārupe,2024,2,5
Zeme,"Akmeņdziras 157, Akmeņdziras, Tārgales pag., Ventspils nov.",2024-05-08,685,685,685,,2 000,3,2.92,-,Privātmājām,,1/1,Kurzeme,Kurzeme,Ventspils,2024,2,5
Zeme,"Ormaņu iela 23, Daugavpils",2024-05-08,573,573,573,,3 830,7,6.68,-,Privātmājām,,1/1,Latgale,Latgale,Daugavpils,2024,2,5
Zeme,"Kraukļukalna iela 7, Jūrmala",2024-05-08,1 700,1 700,1 700,,21 200,12,12.47,-,Privātmājām,,1/1,Pierīga,Pierīga,Jūrmala,2024,2,5
Zeme,"Varakļāni, Varakļānu nov.",2024-05-08,3 069,3 069,3 069,,2 850,1,0.93,-,Privātmājām,,1/1,Vidzeme,Vidzeme,Varakļāni,2024,2,5
Zeme,"Atlantika 83A, Jāņupe, Olaines pag., Olaines nov.",2024-05-08,153,153,153,,1 860,12,12.16,-,Privātmājām,,1/1,Pierīga,Pierīga,Olaine,2024,2,5
Zeme,"Mārkalnes iela 7, Jūrmala",2024-05-08,1 749,1 749,1 749,,90 000,51,51.46,-,Privātmājām,,1/1,Pierīga,Pierīga,Jūrmala,2024,2,5
Zeme,"Olaines pag., Olaines nov.",2024-05-07,670,670,670,,1 910,3,2.85,-,Privātmājām,,1/1,Pierīga,Pierīga,Olaine,2024,2,5
Zeme,"Mežvidi 91, Ogresgala pag., Ogres nov.",2024-05-07,1 238,1 238,1 238,,10 000,8,8.08,-,Privātmājām,,1/1,Pierīga,Pierīga,Ogre,2024,2,5
Zeme,"Rītupes iela 62, Grēnes, Olaines pag., Olaines nov.",2024-05-07,650,650,650,,12 000,18,18.46,-,Privātmājām,,1/1,Pierīga,Pierīga,Olaine,2024,2,5
Zeme,"Caunu iela 35, Lapsas, Babītes pag., Mārupes nov.",2024-05-07,1 200,1 200,1 200,,41 000,34,34.17,-,Privātmājām,,1/1,Pierīga,Pierīga,Mārupe,2024,2,5
Zeme,"Piektā iela 12, Šķēde, Medzes pag., Dienvidkurzemes nov.",2024-05-07,654,654,654,,3 100,5,4.74,-,Privātmājām,,1/1,Unknown,Unknown,Unknown,2024,2,5
Zeme,"Rājumsila iela 64, Rīga",2024-05-07,755,755,755,,25 000,33,33.11,-,Privātmājām,,1/1,Rīga,Rīga,Rīga,2024,2,5
Zeme,"Plūdu iela 4, Rīga",2024-05-07,686,686,686,,24 000,35,34.99,-,Privātmājām,,1/1,Rīga,Rīga,Rīga,2024,2,5
Zeme,"Umalises iela 4, Ķekava, Ķekavas nov.",2024-05-07,1 335,3 609,1 335,,8 000,6,5.99,-,Privātmājām,,37/100,Pierīga,Pierīga,Ķekava,2024,2,5
Zeme,"Lauviņas, Daugmales pag., Ķekavas nov.",2024-05-07,5 021,5 021,5 021,,10 000,2,1.99,-,Privātmājām,,1/1,Pierīga,Pierīga,Ķekava,2024,2,5
Zeme,"Olaines pag., Olaines nov.",2024-05-07,632,632,632,,16 000,25,25.32,-,Privātmājām,,1/1,Pierīga,Pierīga,Olaine,2024,2,5
Zeme,"Mežgarciema iela 35, Garciems, Carnikavas pag., Ādažu nov.",2024-05-07,2 032,2 032,2 032,,32 000,16,15.75,-,Privātmājām,,1/1,Pierīga,Pierīga,Carnikava,2024,2,5
Zeme,"Aspazijas iela 29, Rūjiena, Valmieras nov.",2024-05-07,1 845,1 845,1 845,,3 000,2,1.63,-,Privātmājām,,1/1,Vidzeme,Vidzeme,Valmiera,2024,2,5
Zeme,"Rudzu iela 33, Carnikava, Carnikavas pag., Ādažu nov.",2024-05-07,1 469,1 469,1 469,,40 000,27,27.23,-,Privātmājām,,1/1,Pierīga,Pierīga,Carnikava,2024,2,5
Zeme,"Jaunzemnieki 546, Auru pag., Dobeles nov.",2024-05-07,617,617,617,,2 700,4,4.38,-,Privātmājām,,1/1,Zemgale,Zemgale,Dobele,2024,2,5
Zeme,"Zilgas, Makstenieki, Garkalnes pag., Ropažu nov.",2024-05-07,3 020,3 020,3 020,,23 000,8,7.62,-,Privātmājām,,1/1,Pierīga,Pierīga,Garkalne,2024,2,5
Zeme,"Dzintaru iela 4, Berģi, Garkalnes pag., Ropažu nov.",2024-05-07,1 201,1 201,1 201,,58 000,48,48.29,-,Privātmājām,,1/1,Pierīga,Pierīga,Garkalne,2024,2,5
Zeme,"Olaines pag., Olaines nov.",2024-05-07,643,643,643,,2 250,4,3.5,-,Privātmājām,,1/1,Pierīga,Pierīga,Olaine,2024,2,5
Zeme,"Varoņu iela 7, Auce, Dobeles nov.",2024-05-07,1 314,1 314,1 314,,2 000,2,1.52,-,Privātmājām,,1/1,Zemgale,Zemgale,Dobele,2024,2,5
Zeme,"Olgas iela 56, Jūrmala",2024-05-07,3 513,3 513,3 513,,83 000,24,23.63,-,Privātmājām,,1/1,Pierīga,Pierīga,Jūrmala,2024,2,5
Zeme,"Tērvetes iela 39B, Dobele, Dobeles nov.",2024-05-07,1 424,1 424,1 424,,12 400,9,8.71,-,Privātmājām,,1/1,Zemgale,Zemgale,Dobele,2024,2,5
Zeme,"Galenieki 197, Dobeles pag., Dobeles nov.",2024-05-07,550,550,550,,2 400,4,4.36,-,Privātmājām,,1/1,Zemgale,Zemgale,Dobele,2024,2,5
Zeme,"Dobeles pag., Dobeles nov.",2024-05-07,2 200,2 200,2 200,,7 500,3,3.41,-,Privātmājām,,1/1,Zemgale,Zemgale,Dobele,2024,2,5
Zeme,"Urgas 6, Salgales pag., Jelgavas nov.",2024-05-07,1 650,1 650,1 650,,12 500,8,7.58,-,Privātmājām,,1/1,Zemgale,Zemgale,Jelgava,2024,2,5
Zeme,"Smiltāju iela 2, Siguļi, Carnikavas pag., Ādažu nov.",2024-05-06,789,789,789,,19 000,24,24.08,-,Privātmājām,,1/1,Pierīga,Pierīga,Carnikava,2024,2,5
Zeme,"Senlejas iela 35, Rīga",2024-05-03,1 095,1 095,1 095,,11 000,10,10.05,-,Privātmājām,,1/1,Rīga,Rīga,Rīga,2024,2,5
Zeme,"Priedes 80, Akmeņdziras, Tārgales pag., Ventspils nov.",2024-05-03,894,894,894,,3 000,3,3.36,-,Privātmājām,,1/1,Kurzeme,Kurzeme,Ventspils,2024,2,5
Zeme,"Priedes 81, Akmeņdziras, Tārgales pag., Ventspils nov.",2024-05-03,938,938,938,,3 000,3,3.2,-,Privātmājām,,1/1,Kurzeme,Kurzeme,Ventspils,2024,2,5
Zeme,"Narcises, Kārļi, Drabešu pag., Cēsu nov.",2024-05-03,3 624,3 624,3 624,,89 000,25,24.56,-,Privātmājām,,1/1,Unknown,Unknown,Unknown,2024,2,5
Zeme,"Čiekuru iela 20, Krogsils, Ķekavas pag., Ķekavas nov.",2024-05-03,2 748,2 748,2 748,,63 204,23,23.0,-,Privātmājām,,1/1,Pierīga,Pierīga,Ķekava,2024,2,5
Zeme,"Puškina iela 42A, Auce, Dobeles nov.",2024-05-03,2 142,2 142,2 142,,2 295,1,1.07,-,Privātmājām,,1/1,Zemgale,Zemgale,Dobele,2024,2,5
Zeme,"Matīsa iela 10A, Ozolnieki, Ozolnieku pag., Jelgavas nov.",2024-05-03,1 103,1 103,1 103,,38 000,34,34.45,-,Privātmājām,,1/1,Zemgale,Zemgale,Jelgava,2024,2,5
Zeme,Rīga,2024-05-03,1 976,3 952,1 976,,25 000,13,12.65,-,Privātmājām,,1/2,Rīga,Rīga,Rīga,2024,2,5
Zeme,"Olaines pag., Olaines nov.",2024-05-03,1 244,1 244,1 244,,15 500,12,12.46,-,Privātmājām,,1/1,Pierīga,Pierīga,Olaine,2024,2,5
Zeme,"Dzelmju iela 12, Baldone, Ķekavas nov.",2024-05-03,3 900,3 900,3 900,,30 000,8,7.69,-,Privātmājām,,1/1,Pierīga,Pierīga,Ķekava,2024,2,5
Zeme,"Strazdu iela 7, Limbaži, Limbažu nov.",2024-05-03,568,568,568,,15 000,26,26.41,-,Privātmājām,,1/1,Pierīga,Pierīga,Limbaži,2024,2,5
Zeme,"Zvirgzdenes šķērsiela 3, Ludza, Ludzas nov.",2024-05-03,1 326,1 326,1 326,,3 200,2,2.41,-,Privātmājām,,1/1,Latgale,Latgale,Ludza,2024,2,5
Zeme,"Gauri, Skultes pag., Limbažu nov.",2024-05-02,2 400,2 400,2 400,,2 200,1,0.92,-,Privātmājām,,1/1,Unknown,Unknown,Unknown,2024,2,5
Zeme,"Briežu iela 8A, Kuldīga, Kuldīgas nov.",2024-05-02,1 200,1 200,1 200,,29 000,24,24.17,-,Privātmājām,,1/1,Kurzeme,Kurzeme,Kuldīga,2024,2,5
Zeme,"Olaines pag., Olaines nov.",2024-05-02,1 245,1 245,1 245,,20 000,16,16.06,-,Privātmājām,,1/1,Pierīga,Pierīga,Olaine,2024,2,5
Zeme,"Siena iela 3, Kuldīga, Kuldīgas nov.",2024-05-02,5 820,5 820,5 820,,15 000,3,2.58,-,Privātmājām,,1/1,Kurzeme,Kurzeme,Kuldīga,2024,2,5
Zeme,"Vālodzes, Gātciems, Salas pag., Mārupes nov.",2024-05-02,4 725,4 725,4 725,,11 000,2,2.33,-,Privātmājām,,1/1,Pierīga,Pierīga,Mārupe,2024,2,5
Zeme,"Laimas iela 6, Pulkarne, Ķekavas pag., Ķekavas nov.",2024-05-02,1 769,1 769,1 769,,10 000,6,5.65,-,Privātmājām,,1/1,Pierīga,Pierīga,Ķekava,2024,2,5
Zeme,"Sauļi 79, Rencēnu pag., Valmieras nov.",2024-05-02,766,766,766,,3 500,5,4.57,-,Privātmājām,,1/1,Vidzeme,Vidzeme,Valmiera,2024,2,5
Zeme,"Hallartes iela 12, Valmiermuiža, Valmieras pag., Valmieras nov.",2024-05-02,1 329,1 329,1 329,,20 300,15,15.27,-,Privātmājām,,1/1,Vidzeme,Vidzeme,Valmiera,2024,2,5
Zeme,"Sauļi 75, Rencēnu pag., Valmieras nov.",2024-05-02,743,743,743,,3 500,5,4.71,-,Privātmājām,,1/1,Vidzeme,Vidzeme,Valmiera,2024,2,5
Zeme,"Tumes pag., Tukuma nov.",2024-05-02,1 236,1 236,1 236,,15 000,12,12.14,-,Privātmājām,,1/1,Unknown,Unknown,Unknown,2024,2,5
Zeme,"Pulkveža Brieža iela 4B, Rēzekne",2024-05-02,1 207,1 207,1 207,,6 100,5,5.05,-,Privātmājām,,1/1,Latgale,Latgale,Rēzekne,2024,2,5
Zeme,"Salas pag., Mārupes nov.",2024-05-02,1 401,2 802,1 401,,2 310,2,1.65,-,Privātmājām,,1/2,Pierīga,Pierīga,Mārupe,2024,2,5
Zeme,"Kristīnes iela 3, Kaģi, Salas pag., Mārupes nov.",2024-05-02,2 532,2 532,2 532,,15 000,6,5.92,-,Privātmājām,,1/1,Pierīga,Pierīga,Mārupe,2024,2,5
Zeme,"Elīnas iela 26, Kaģi, Salas pag., Mārupes nov.",2024-05-02,2 070,2 070,2 070,,15 000,7,7.25,-,Privātmājām,,1/1,Pierīga,Pierīga,Mārupe,2024,2,5
Zeme,"Koknese, Aizkraukles nov.",2024-05-01,2 539,2 539,2 539,,6 500,3,2.56,-,Privātmājām,,1/1,Zemgale,Zemgale,Aizkraukle,2024,2,5
Zeme,"Rītausma 26, Pleikšņi, Ozolaines pag., Rēzeknes nov.",2024-04-30,404,404,404,,1 000,2,2.48,-,Privātmājām,,1/1,Pierīga,Pierīga,Olaine,2024,2,4
Zeme,"Pīlādžu iela 36, Ludza, Ludzas nov.",2024-04-30,535,535,535,,1 500,3,2.8,-,Privātmājām,,1/1,Latgale,Latgale,Ludza,2024,2,4
Zeme,"Jaunā gatve 32, Ogre, Ogres nov.",2024-04-30,325,325,325,,1 000,3,3.08,-,Privātmājām,,1/1,Pierīga,Pierīga,Ogre,2024,2,4
Zeme,"Litenes iela 42, Gulbene, Gulbenes nov.",2024-04-30,1 656,1 656,1 656,,3 300,2,1.99,-,Privātmājām,,1/1,Vidzeme,Vidzeme,Gulbene,2024,2,4
Zeme,"Sudraba iela 3, Stapriņi, Ādažu pag., Ādažu nov.",2024-04-30,2 327,2 327,2 327,,25 000,11,10.74,-,Privātmājām,,1/1,Unknown,Unknown,Unknown,2024,2,4
Zeme,"Varavīksnes iela 2, Straupciems, Salas pag., Mārupes nov.",2024-04-30,2 750,2 750,2 750,,7 000,3,2.55,-,Privātmājām,,1/1,Pierīga,Pierīga,Mārupe,2024,2,4
Zeme,"Zīles ceļš 8D, Jelgava",2024-04-30,1 350,1 350,1 350,,5 000,4,3.7,-,Privātmājām,,1/1,Zemgale,Zemgale,Jelgava,2024,2,4
Zeme,"Meistaru iela 7, Ragana, Krimuldas pag., Siguldas nov.",2024-04-30,1 696,1 696,1 696,,16 250,10,9.58,-,Privātmājām,,1/1,Pierīga,Pierīga,Sigulda,2024,2,4
Zeme,"F. Trasūna iela 32A, Rēzekne",2024-04-30,471,471,471,,2 200,5,4.67,-,Privātmājām,,1/1,Latgale,Latgale,Rēzekne,2024,2,4
Zeme,"Urdziņas iela 30, Rīga",2024-04-30,1 012,1 012,1 012,,47 564,47,47.0,-,Privātmājām,,1/1,Rīga,Rīga,Rīga,2024,2,4
Zeme,"Rītupes iela 14, Grēnes, Olaines pag., Olaines nov.",2024-04-30,732,732,732,,14 000,19,19.13,-,Privātmājām,,1/1,Pierīga,Pierīga,Olaine,2024,2,4
Zeme,"Audzītes, Lēdmane, Lēdmanes pag., Ogres nov.",2024-04-30,959,959,959,,1 200,1,1.25,-,Privātmājām,,1/1,Pierīga,Pierīga,Ogre,2024,2,4
Zeme,"Misa Nr. 10, Baldones pag., Ķekavas nov.",2024-04-30,580,580,580,,7 800,13,13.45,-,Privātmājām,,1/1,Pierīga,Pierīga,Ķekava,2024,2,4
Zeme,"Andreja Pumpura iela 4B, Lielvārde, Ogres nov.",2024-04-30,1 486,1 486,1 486,,6 000,4,4.04,-,Privātmājām,,1/1,Pierīga,Pierīga,Ogre,2024,2,4
Zeme,"Priežu iela 20B, Mērsrags, Mērsraga pag., Talsu nov.",2024-04-30,3 604,3 604,3 604,,8 600,2,2.39,-,Privātmājām,,1/1,Vidzeme,Vidzeme,Mērsrags,2024,2,4
Zeme,"Rožu iela 1, Rēzekne",2024-04-30,4 113,4 113,4 113,,13 000,3,3.16,-,Privātmājām,,1/1,Latgale,Latgale,Rēzekne,2024,2,4
Zeme,"Ainavas iela 30, Jaunsils, Ķekavas pag., Ķekavas nov.",2024-04-30,1 202,1 202,1 202,,21 000,17,17.47,-,Privātmājām,,1/1,Pierīga,Pierīga,Ķekava,2024,2,4
Zeme,"Liepājas iela 6B, Priekule, Dienvidkurzemes nov.",2024-04-30,2 671,2 671,2 671,,3 300,1,1.24,-,Privātmājām,,1/1,Kurzeme,Kurzeme,Liepāja,2024,2,4
Zeme,"Griķu iela 10, Jaunbagumi, Ropažu pag., Ropažu nov.",2024-04-30,1 018,1 018,1 018,,4 600,5,4.52,-,Privātmājām,,1/1,Unknown,Unknown,Unknown,2024,2,4
Zeme,"Griškānu pag., Rēzeknes nov.",2024-04-30,369,369,369,,2 240,6,6.07,-,Privātmājām,,1/1,Latgale,Latgale,Rēzekne,2024,2,4
Zeme,"Olaines pag., Olaines nov.",2024-04-29,596,596,596,,1 699,3,2.85,-,Privātmājām,,1/1,Pierīga,Pierīga,Olaine,2024,2,4
Zeme,"Treiju iela 7, Dzilnuciems, Babītes pag., Mārupes nov.",2024-04-29,1 238,1 238,1 238,,9 800,8,7.92,-,Privātmājām,,1/1,Pierīga,Pierīga,Mārupe,2024,2,4
Zeme,"Vizbule 55, Jāņupe, Olaines pag., Olaines nov.",2024-04-29,610,610,610,,12 000,20,19.67,-,Privātmājām,,1/1,Pierīga,Pierīga,Olaine,2024,2,4
Zeme,"Baložu iela 33, Rīga",2024-04-29,1 358,1 358,1 358,,120 000,88,88.37,-,Privātmājām,,1/1,Rīga,Rīga,Rīga,2024,2,4
Zeme,"Zvaigžņu iela 16, Inčukalns, Inčukalna pag., Siguldas nov.",2024-04-29,1 463,1 463,1 463,,23 000,16,15.72,-,Privātmājām,,1/1,Pierīga,Pierīga,Sigulda,2024,2,4
Zeme,"Jēkaba iela 70, Ventspils",2024-04-29,1 387,1 387,1 387,,6 000,4,4.33,-,Privātmājām,,1/1,Kurzeme,Kurzeme,Ventspils,2024,2,4
Zeme,"Tumes pag., Tukuma nov.",2024-04-29,600,600,600,,1 700,3,2.83,-,Privātmājām,,1/1,Unknown,Unknown,Unknown,2024,2,4
Zeme,"Gravas iela 11A, Rēzekne",2024-04-29,1 158,1 158,1 158,,4 400,4,3.8,-,Privātmājām,,1/1,Latgale,Latgale,Rēzekne,2024,2,4
