Category,Address,Date,Sold_Area_m2,Total_Area_m2,Land_m2,Interior_Area_m2,Price_EUR,Total_EUR_m2,Land_EUR_m2,Land_EUR_ha,Type,Finishing,Dom_Parts,region_with_riga,region_riga_separate,municipality,Year,Quarter,Month
Telpas,"Dzelzavas iela 108 - 1N, Rīga",2023-06-22,4.6,95.5,0,,5 800,1 261,,-,Noliktava,,46/955,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Melnsila iela 14 - 2B, Rīga",2023-06-22,6.8,6.8,0,,9 000,1 324,,-,Cits,,1/1,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Melnsila iela 14 - 3A, Rīga",2023-06-22,14.3,42.6,0,,18 000,1 259,,-,Cits,,143/426,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Gaujas iela 118, Mārupe, Mārupes nov.",2023-06-22,0.0,21.9,0,,2 000,200 000,,-,Noliktava,,25/39731,Pierīga,Pierīga,Mārupe,2023,2,6
Telpas,"Gaujas iela 118, Mārupe, Mārupes nov.",2023-06-22,0.0,21.9,0,,2 000,200 000,,-,Noliktava,,25/39731,Pierīga,Pierīga,Mārupe,2023,2,6
Telpas,"Melnsila iela 14 - 2A, Rīga",2023-06-22,13.7,75.9,0,,20 000,1 460,,-,Cits,,137/759,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Gregora iela 2A, Rīga",2023-06-22,32.7,772.0,0,,20 000,612,,-,Garāža,,11/260,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Gaujas iela 118, Mārupe, Mārupes nov.",2023-06-22,0.0,21.9,0,,2 000,200 000,,-,Noliktava,,25/39731,Pierīga,Pierīga,Mārupe,2023,2,6
Telpas,"Gregora iela 2A, Rīga",2023-06-22,24.1,144.4,0,,12 000,499,,-,Garāža,,1/6,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Gregora iela 2B, Rīga",2023-06-22,3.8,11.7,0,,7 000,1 842,,-,Cits,,38/117,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Gaujas iela 118, Mārupe, Mārupes nov.",2023-06-22,0.0,21.9,0,,2 000,200 000,,-,Noliktava,,24/39731,Pierīga,Pierīga,Mārupe,2023,2,6
Telpas,"Elijas iela 26 - 2N, Rīga",2023-06-22,13.2,131.9,0,,15 900,1 205,,-,Garāža,,1/10,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Atbrīvošanas aleja 164 - 317, Rēzekne",2023-06-21,33.8,33.8,0,33.8,7 000,207,,-,Sociālo pakalpojumu telpas,,1/1,Latgale,Latgale,Rēzekne,2023,2,6
Telpas,"Bērzupes iela 31A - 84, Rīga",2023-06-21,77.9,77.9,0,,50 000,642,,-,,,1/1,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Klaipēdas iela 68 - 3A, Liepāja",2023-06-21,118.3,118.3,0,,56 000,473,,-,Biroju telpas,,1/1,Kurzeme,Kurzeme,Liepāja,2023,2,6
Telpas,"Strazdumuižas iela 12 - 1N, Rīga",2023-06-21,21.6,1 013.1,0,,12 000,557,,-,Garāža,,1/47,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Matīsa iela 14, Rīga",2023-06-21,15.8,15.8,0,,10 000,633,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Stirnu iela 44 k-13 - 448, Rīga",2023-06-21,17.7,17.7,0,,2 000,113,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Stirnu iela 44 k-8 - 193, Rīga",2023-06-21,16.5,16.5,0,,6 000,364,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Jasmuižas iela 9 - 1N, Rīga",2023-06-21,80.5,80.5,0,,28 000,348,,-,Tirdzniecības telpas,,1/1,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Strazdumuižas iela 12 - 1N, Rīga",2023-06-21,21.6,1 013.1,0,,12 000,557,,-,Garāža,,1/47,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Murjāņu iela 153 - 1N, Rīga",2023-06-21,21.5,1 354.9,0,,12 000,558,,-,Garāža,,1/63,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Rembates iela 8, Rīga",2023-06-21,4.1,178.4,0,,2 382,588,,-,Cits,,1/44,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Krišjāņa Valdemāra iela 3, Dobele, Dobeles nov.",2023-06-21,87.1,87.1,0,,2 500,29,,-,Tirdzniecības telpas,,1/1,Zemgale,Zemgale,Dobele,2023,2,6
Telpas,"Lielā iela 45 - 21N, Mārupe, Mārupes nov.",2023-06-21,2.0,2.0,0,,3 000,1 500,,-,Cits,,1/1,Pierīga,Pierīga,Mārupe,2023,2,6
Telpas,"Mēness iela 23 - 3, Rīga",2023-06-20,45.5,45.5,0,,89 025,1 957,,-,Tirdzniecības telpas,,1/1,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Cēsu iela 5A - 20A, Rīga",2023-06-20,78.6,78.6,0,,11 500,146,,-,Cits,,1/1,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Kuldīgas iela 9 - 1G, Jūrmala",2023-06-20,23.7,902.0,0,,10 000,421,,-,Garāža,,1/38,Pierīga,Pierīga,Jūrmala,2023,2,6
Telpas,"Turaidas iela 17 - 122, Jūrmala",2023-06-20,32.5,5 523.5,0,,17 000,523,,-,Garāža,,65/11047,Pierīga,Pierīga,Jūrmala,2023,2,6
Telpas,"Dzeņu iela 7 k-1 - 154, Rīga",2023-06-20,3.3,3.3,0,,2 001,606,,-,Noliktava,,1/1,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Aleksandra Čaka iela 134 - 72, Rīga",2023-06-20,27.0,1 160.3,0,,15 000,556,,-,Garāža,,1/43,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Gregora iela 2A, Rīga",2023-06-20,26.7,772.0,0,,15 000,561,,-,Garāža,,9/260,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Lielā iela 45 - 22N, Mārupe, Mārupes nov.",2023-06-20,2.0,2.0,0,,3 000,1 500,,-,Cits,,1/1,Pierīga,Pierīga,Mārupe,2023,2,6
Telpas,"Lielā iela 45 - 35N, Mārupe, Mārupes nov.",2023-06-20,2.0,2.0,0,,3 000,1 500,,-,Cits,,1/1,Pierīga,Pierīga,Mārupe,2023,2,6
Telpas,"Stabu iela 42 k-1 - 1N, Rīga",2023-06-20,204.5,204.5,0,,135 800,664,,-,Biroju telpas,,1/1,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Atbrīvošanas aleja 166 - 502, Rēzekne",2023-06-19,18.0,18.0,0,18.0,4 650,258,,-,Sociālo pakalpojumu telpas,,1/1,Latgale,Latgale,Rēzekne,2023,2,6
Telpas,"Dainas iela 10A - 1N, Rīga",2023-06-19,26.9,1 101.9,0,,24 900,926,,-,Garāža,,1/41,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Salamandras iela 1F, Rīga",2023-06-19,36.0,36.0,0,,9 000,250,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Mātera iela 65 - 16, Jelgava",2023-06-19,18.5,18.5,0,,2 000,108,,-,Garāža,,1/1,Zemgale,Zemgale,Jelgava,2023,2,6
Telpas,"Dainas iela 10A - 1N, Rīga",2023-06-19,26.9,1 101.9,0,,24 900,926,,-,Garāža,,1/41,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Kaivas iela 50 k-2 - 132C, Rīga",2023-06-19,30.3,848.5,0,,8 000,264,,-,Garāža,,1/28,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Skanstes iela 29 - 140, Rīga",2023-06-19,22.8,3 163.5,0,,13 300,584,1979.17,-,Garāža,,1/139,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Dainas iela 10A - 1N, Rīga",2023-06-19,26.9,1 101.9,0,,24 900,926,,-,Garāža,,1/41,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Strazdumuižas iela 12 - 1N, Rīga",2023-06-19,21.6,1 013.1,0,,12 000,557,,-,Garāža,,1/47,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Birzes iela 1 - 51N, Salaspils, Salaspils nov.",2023-06-19,23.1,23.1,0,,15 000,649,,-,Garāža,,1/1,Pierīga,Pierīga,Salaspils,2023,2,6
Telpas,"Brīvības gatve 425 k-1 - 185, Rīga",2023-06-19,44.7,44.7,0,,5 375,120,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Gregora iela 2A, Rīga",2023-06-19,26.7,772.0,0,,15 000,561,,-,Garāža,,9/260,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Dzeņu iela 7 k-1 - 91, Rīga",2023-06-19,11.0,11.0,0,,9 933,903,,-,Biroju telpas,,1/1,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Lielā iela 45 - 36N, Mārupe, Mārupes nov.",2023-06-19,2.0,2.0,0,,3 000,1 500,,-,Cits,,1/1,Pierīga,Pierīga,Mārupe,2023,2,6
Telpas,"Dzeņu iela 7 k-1 - 90, Rīga",2023-06-19,20.9,20.9,0,,2 736,131,,-,Cits,,1/1,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Lielā iela 45 - 12N, Mārupe, Mārupes nov.",2023-06-19,2.0,2.0,0,,3 000,1 500,,-,Cits,,1/1,Pierīga,Pierīga,Mārupe,2023,2,6
Telpas,"Gregora iela 2A, Rīga",2023-06-19,2.0,772.0,0,,4 500,2 273,,-,Garāža,,1/390,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Dzeņu iela 7 k-1 - 146, Rīga",2023-06-19,4.5,4.5,0,,2 054,456,,-,Noliktava,,1/1,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Dainas iela 10A - 1N, Rīga",2023-06-19,26.9,1 101.9,0,,24 900,926,,-,Garāža,,1/41,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Lielā iela 45 - 28N, Mārupe, Mārupes nov.",2023-06-19,1.9,1.9,0,,2 500,1 316,,-,Cits,,1/1,Pierīga,Pierīga,Mārupe,2023,2,6
Telpas,"Strēlnieku iela 8 - 1B, Rīga",2023-06-19,56.4,1 624.5,0,,40 000,709,,-,Garāža,,932/26851,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Dzelzavas iela 112 - 1N, Rīga",2023-06-16,4.2,95.8,0,,6 000,1 429,,-,Noliktava,,21/479,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Rīgas iela 4 - 12, Jūrmala",2023-06-16,25.1,25.1,0,,7 000,279,,-,Biroju telpas,,1/1,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Līduma iela 8A - 25, Rīga",2023-06-16,36.3,870.9,0,,6 000,165,,-,Garāža,,121/2903,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Lielā iela 45 - 27N, Mārupe, Mārupes nov.",2023-06-16,1.9,1.9,0,,3 000,1 579,,-,Cits,,1/1,Pierīga,Pierīga,Mārupe,2023,2,6
Telpas,"Līduma iela 8A - 25, Rīga",2023-06-16,36.2,870.9,0,,6 150,170,,-,Garāža,,362/8709,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Priežuciems, Silakrogs, Ropažu pag., Ropažu nov.",2023-06-16,26.5,26.5,0,,7 000,264,,-,Cits,,1/1,Unknown,Unknown,Unknown,2023,2,6
Telpas,"Gregora iela 2A, Rīga",2023-06-16,24.1,144.4,0,,12 000,499,,-,Garāža,,1/6,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Gregora iela 2B, Rīga",2023-06-16,2.4,11.7,0,,6 000,2 500,,-,Cits,,8/39,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Brīvības gatve 217 - 1B, Rīga",2023-06-16,31.3,31.3,0,,45 000,1 438,,-,Tirdzniecības telpas,,1/1,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Rūpniecības iela 27 - 39, Rīga",2023-06-16,61.9,61.9,0,,142 370,2 300,,-,Biroju telpas,,1/1,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Rūpniecības iela 27 - 50, Rīga",2023-06-16,87.1,87.1,0,,200 330,2 300,,-,Biroju telpas,,1/1,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Jāņa Daliņa iela 8 - 174, Rīga",2023-06-15,3.7,3.7,0,,2 200,595,,-,Cits,,1/1,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Jāņa Daliņa iela 8 - 140, Rīga",2023-06-15,23.7,1 714.7,0,,7 000,296,,-,Garāža,,2/145,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Dignājas iela 3B - 54, Rīga",2023-06-15,10.2,10.2,0,,3 000,294,,-,Noliktava,,1/1,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Upmalas iela 8, Jūrmala",2023-06-15,26.8,26.8,0,,1 000,37,,-,Cits,,1/1,Pierīga,Pierīga,Jūrmala,2023,2,6
Telpas,"Dainas iela 10A - 1N, Rīga",2023-06-15,26.9,1 101.9,0,,24 900,926,,-,Garāža,,1/41,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Gaujas iela 118, Mārupe, Mārupes nov.",2023-06-15,0.0,25.7,0,,2 000,100 000,,-,Noliktava,,27/39731,Pierīga,Pierīga,Mārupe,2023,2,6
Telpas,"Gaujas iela 118, Mārupe, Mārupes nov.",2023-06-15,0.0,21.3,0,,2 000,200 000,,-,Noliktava,,23/39731,Pierīga,Pierīga,Mārupe,2023,2,6
Telpas,"Gaujas iela 118, Mārupe, Mārupes nov.",2023-06-15,0.0,24.5,0,,2 000,100 000,,-,Noliktava,,25/39731,Pierīga,Pierīga,Mārupe,2023,2,6
Telpas,"Gaujas iela 118, Mārupe, Mārupes nov.",2023-06-15,0.0,30.5,0,,2 000,66 667,,-,Noliktava,,45/39731,Pierīga,Pierīga,Mārupe,2023,2,6
Telpas,"Lielā iela 45 - 46N, Mārupe, Mārupes nov.",2023-06-15,1.8,1.8,0,,3 000,1 667,,-,Cits,,1/1,Pierīga,Pierīga,Mārupe,2023,2,6
Telpas,"Gregora iela 2A, Rīga",2023-06-15,30.7,772.0,0,,20 000,652,,-,Garāža,,31/780,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Dzelzceļnieku iela 1A k-3 - 47, Rēzekne",2023-06-15,11.4,22.8,0,,1 000,88,,-,Garāža,,1/2,Latgale,Latgale,Rēzekne,2023,2,6
Telpas,"Dzeņu iela 7 k-1 - 89, Rīga",2023-06-15,39.9,39.9,0,,4 978,125,,-,Noliktava,,1/1,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Lielā iela 45 - 14N, Mārupe, Mārupes nov.",2023-06-15,1.9,1.9,0,,2 500,1 316,,-,Cits,,1/1,Pierīga,Pierīga,Mārupe,2023,2,6
Telpas,"Gaujas iela 118, Mārupe, Mārupes nov.",2023-06-15,0.0,24.5,0,,2 000,100 000,,-,Noliktava,,25/39731,Pierīga,Pierīga,Mārupe,2023,2,6
Telpas,"Rūpniecības iela 27 - 1N, Rīga",2023-06-15,7.5,3 296.7,0,,1 500,201,,-,Garāža,,380/167449,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Brīvības gatve 217 - 1A, Rīga",2023-06-15,175.2,175.2,0,,227 500,1 299,,-,Tirdzniecības telpas,,1/1,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Pupuķu iela 5 - 41, Rīga",2023-06-14,26.7,534.1,0,,6 000,225,,-,Garāža,,1/20,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Mirdzas Ķempes iela 10, Liepāja",2023-06-14,14.9,14.9,0,,14 000,940,,-,Cits,,1/1,Kurzeme,Kurzeme,Liepāja,2023,2,6
Telpas,"Atpūtas iela 13 k-2 - 148, Valdlauči, Ķekavas pag., Ķekavas nov.",2023-06-14,28.5,28.5,0,,10 000,351,,-,Garāža,,1/1,Pierīga,Pierīga,Ķekava,2023,2,6
Telpas,"Lielā iela 45 - 1N, Mārupe, Mārupes nov.",2023-06-14,1.8,1.8,0,,2 500,1 389,,-,Cits,,1/1,Pierīga,Pierīga,Mārupe,2023,2,6
Telpas,"Turaidas iela 17 - 122, Jūrmala",2023-06-14,32.5,5 523.5,0,,20 000,615,,-,Garāža,,65/11047,Pierīga,Pierīga,Jūrmala,2023,2,6
Telpas,"Gregora iela 2A, Rīga",2023-06-14,3.0,772.0,0,,6 000,2 020,,-,Garāža,,1/260,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Birzes iela 1 - 41N, Salaspils, Salaspils nov.",2023-06-14,18.0,18.0,0,,12 000,667,,-,Garāža,,1/1,Pierīga,Pierīga,Salaspils,2023,2,6
Telpas,"Krasta iela 95 k-15, Rīga",2023-06-14,16.7,16.7,0,,10 000,599,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Rumbulas iela 26 k-12, Rīga",2023-06-14,16.5,16.5,0,,2 000,121,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Gregora iela 2A, Rīga",2023-06-14,26.7,772.0,0,,15 000,561,,-,Garāža,,9/260,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Lielā iela 45 - 54N, Mārupe, Mārupes nov.",2023-06-14,1.9,1.9,0,,3 000,1 579,,-,Cits,,1/1,Pierīga,Pierīga,Mārupe,2023,2,6
Telpas,"Gaujas iela 118, Mārupe, Mārupes nov.",2023-06-14,0.0,25.7,0,,2 000,100 000,,-,Noliktava,,27/39731,Pierīga,Pierīga,Mārupe,2023,2,6
Telpas,"Gregora iela 2A, Rīga",2023-06-14,26.7,772.0,0,,15 000,561,,-,Garāža,,9/260,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Briežu iela 7, Rīga",2023-06-13,25.0,2 677.9,0,,5 000,200,,-,Garāža,,1/107,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Dzegužu iela 1 k-2 - 25, Rīga",2023-06-13,37.0,74.0,0,,9 350,253,,-,Pašizklaides telpas,,1/2,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Lielā iela 45 - 47N, Mārupe, Mārupes nov.",2023-06-13,2.1,2.1,0,,3 000,1 429,,-,Cits,,1/1,Pierīga,Pierīga,Mārupe,2023,2,6
Telpas,"Strazdumuižas iela 16 - 1N, Rīga",2023-06-13,22.4,1 341.3,0,,12 000,537,,-,Garāža,,1/60,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Rusova iela 7 - 177, Rīga",2023-06-13,22.1,1 811.2,0,,3 000,136,,-,Garāža,,1/82,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Dzelzavas iela 108 - 1N, Rīga",2023-06-13,4.5,95.5,0,,5 800,1 289,,-,Noliktava,,9/191,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Skolas iela 8 - 1A, Rīga",2023-06-13,77.9,77.9,0,,120 000,1 540,,-,Biroju telpas,,1/1,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Dzirnavu iela 51, Rīga",2023-06-13,101.4,101.4,0,,140 000,1 381,,-,Biroju telpas,,1/1,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Strazdumuižas iela 12 - 1N, Rīga",2023-06-13,22.5,1 013.1,0,,1 470,65,,-,Garāža,,1/45,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Saules iela 3 k-1 - 22, Piņķi, Babītes pag., Mārupes nov.",2023-06-13,16.5,16.5,0,,11 500,697,,-,Garāža,,1/1,Pierīga,Pierīga,Mārupe,2023,2,6
Telpas,"Lielā iela 45 - 19N, Mārupe, Mārupes nov.",2023-06-13,2.0,2.0,0,,3 000,1 500,,-,Cits,,1/1,Pierīga,Pierīga,Mārupe,2023,2,6
Telpas,"Vesetas iela 19 k-12 - 59, Rīga",2023-06-13,17.6,17.6,0,,4 500,256,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Viestura prospekts 29F - 607, Rīga",2023-06-13,18.9,18.9,0,,2 000,106,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Lielā iela 45 - 30N, Mārupe, Mārupes nov.",2023-06-13,2.0,2.0,0,,3 000,1 500,,-,Cits,,1/1,Pierīga,Pierīga,Mārupe,2023,2,6
Telpas,"Zvaigžņu iela 31 - 2B, Rīga",2023-06-13,14.6,14.6,0,,7 600,521,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Tālivalža iela 20 - 1A, Rīga",2023-06-12,31.8,318.4,0,,5 000,157,,-,Garāža,,1/10,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Jelgavas iela 21 - 50A, Saldus, Saldus nov.",2023-06-12,69.9,69.9,0,,3 000,43,,-,Tirdzniecības telpas,,1/1,Kurzeme,Kurzeme,Saldus,2023,2,6
Telpas,"Anniņmuižas bulvāris 38 k-2 - 1B, Rīga",2023-06-12,24.7,1 502.0,0,,3 650,148,,-,Garāža,,247/15020,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Lielirbes iela 11 - 73A, Rīga",2023-06-12,30.9,7 348.2,0,,10 000,324,,-,Garāža,,1/238,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Krasta iela 95 k-11, Rīga",2023-06-12,16.8,16.8,0,,3 000,179,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Rumbulas iela 26 k-8, Rīga",2023-06-12,17.9,17.9,0,,3 000,168,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Dunalkas iela 2 k-12 - 654, Rīga",2023-06-12,16.2,16.2,0,,9 850,608,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Dzelzavas iela 108 - 1N, Rīga",2023-06-12,4.6,95.5,0,,5 800,1 261,,-,Noliktava,,46/955,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Dravnieku iela 1 k-1 - 1A, Rīga",2023-06-12,63.0,63.0,0,,101 000,1 603,,-,Tirdzniecības telpas,,1/1,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Dainas iela 10A - 1N, Rīga",2023-06-12,26.9,1 101.9,0,,24 900,926,,-,Garāža,,1/41,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Jelgavas iela 13, Jūrmala",2023-06-12,27.9,27.9,0,,3 000,108,,-,Garāža,,1/1,Pierīga,Pierīga,Jūrmala,2023,2,6
Telpas,"Vaidavas iela 6 k-2 - 33, Rīga",2023-06-12,51.4,462.8,0,,5 000,97,,-,Garāža,,1/9,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Lāčplēša iela 35, Rīga",2023-06-12,143.6,143.6,0,,194 000,1 351,,-,Tirdzniecības telpas,,1/1,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Lāčplēša iela 35, Rīga",2023-06-12,44.7,44.7,0,,26 000,582,,-,Cits,,1/1,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Baltegļu iela 5 k-18 - 208, Rīga",2023-06-09,16.6,16.6,0,,1 500,90,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Liepu iela 21 - 15, Jaunjelgava, Aizkraukles nov.",2023-06-09,63.4,63.4,0,,8 000,126,,-,Tirdzniecības telpas,,1/1,Zemgale,Zemgale,Jelgava,2023,2,6
Telpas,"Augusta Deglava iela 75, Rīga",2023-06-09,17.1,17.1,0,,4 700,275,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Viestura prospekts 55G - 299, Rīga",2023-06-09,16.6,16.6,0,,6 000,361,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Krišjāņa Barona iela 92A - 9J, Rīga",2023-06-09,6.7,6.7,0,,3 900,582,,-,Cits,,1/1,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Lielā iela 45 - 49N, Mārupe, Mārupes nov.",2023-06-09,2.1,2.1,0,,3 000,1 429,,-,Cits,,1/1,Pierīga,Pierīga,Mārupe,2023,2,6
Telpas,"Gunāra Astras iela 1, Rīga",2023-06-09,16.0,16.0,0,,8 500,531,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Dzelzavas iela 108 - 1N, Rīga",2023-06-09,4.6,95.5,0,,5 800,1 261,,-,Noliktava,,46/955,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Stirnu iela 44 k-11 - 351, Rīga",2023-06-09,31.9,31.9,0,,5 500,172,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Strēlnieku iela 5 - 1B, Rīga",2023-06-09,31.8,902.3,0,,70 000,2 203,,-,Garāža,,5/142,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Brīvības iela 17 - 2, Krāslava, Krāslavas nov.",2023-06-08,34.7,34.7,0,,5 000,144,,-,Biroju telpas,,1/1,Latgale,Latgale,Krāslava,2023,2,6
Telpas,"Rīgas iela 48 k-7 - 338, Rēzekne",2023-06-08,20.4,20.4,0,,3 000,147,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Brīvības iela 60 - 1A, Rīga",2023-06-08,70.9,70.9,0,,28 000,395,,-,Tirdzniecības telpas,,1/1,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Rātsupītes iela 3C - 2D, Rīga",2023-06-08,22.5,1 315.7,0,,3 000,133,162.95,-,Garāža,,225/13157,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Jaunolaines garāžu boksi k-2 - 2, Jaunolaine, Olaines pag., Olaines nov.",2023-06-08,22.2,22.2,0,,1 000,45,,-,Garāža,,1/1,Pierīga,Pierīga,Olaine,2023,2,6
Telpas,"Brīvības gatve 425 k-4 - 123, Rīga",2023-06-08,40.1,40.1,0,,5 000,125,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Dainas iela 10A - 1N, Rīga",2023-06-08,26.9,1 101.9,0,,24 900,926,,-,Garāža,,1/41,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Strēlnieku iela 8 - 1B, Rīga",2023-06-08,56.4,1 624.5,0,,100 000,1 773,,-,Garāža,,932/26851,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Ozolu iela 6 k-2 - 170, Rīga",2023-06-08,25.2,25.2,0,,5 000,198,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Zolitūdes iela 75 - 31, Rīga",2023-06-08,33.0,2 622.1,0,,13 000,394,,-,Garāža,,2/159,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Aleksandra Čaka iela 86, Rīga",2023-06-08,21.2,21.2,0,,8 300,392,,-,Garāža,,1/1,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Strazdumuižas iela 14 - 1N, Rīga",2023-06-08,22.4,1 677.6,0,,5 000,224,,-,Garāža,,1/75,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Gregora iela 2A, Rīga",2023-06-08,26.7,772.0,0,,15 000,561,,-,Garāža,,9/260,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Gaujas iela 118, Mārupe, Mārupes nov.",2023-06-08,0.0,30.5,0,,2 000,100 000,,-,Noliktava,,25/39731,Pierīga,Pierīga,Mārupe,2023,2,6
Telpas,"Atpūtas iela 13 k-3 - 155, Valdlauči, Ķekavas pag., Ķekavas nov.",2023-06-08,27.1,27.1,0,,10 000,369,,-,Garāža,,1/1,Pierīga,Pierīga,Ķekava,2023,2,6
Telpas,"Dzelzavas iela 108 - 1N, Rīga",2023-06-08,4.5,95.5,0,,5 800,1 289,,-,Noliktava,,9/191,Rīga,Rīga,Rīga,2023,2,6
Telpas,"Gregora iela 2B, Rīga",2023-06-08,3.5,11.7,0,,7 000,2 000,,-,Cits,,35/117,Rīga,Rīga,Rīga,2023,2,6
